PLAN,LOGIN,ELEMENTO,MODELO,IP,PUERTO,RESULTADO
Home ADSL Mixto 6 y 12,uiobrpenaher_m,uiontusananduva1,A2048,172.30.249.90,xdsl 3,CAMBIADO
Home ADSL Mixto 1 y 2,jiptccantosr_m,jipjipcotopaxi1,A2048,172.21.37.254,xdsl 6,CAMBIADO
Home ADSL Mixto 1 y 2,jipsemora_m,jipjipcotopaxi1,A2048,172.21.37.254,xdsl 16,CAMBIADO
Home ADSL Mixto 1 y 2,jipmsgonz_m,jipjipcotopaxi1,A2048,172.21.37.254,xdsl 47,CAMBIADO
Home ADSL Mixto 1 y 2,jipclpinc_m,jipjipcotopaxi1,A2048,172.21.37.254,xdsl 45,CAMBIADO
Home ADSL Mixto 1 y 2,jipaemurrie_m,jipjipcotopaxi1,A2048,172.21.37.254,xdsl 2,CAMBIADO
Home ADSL Mixto 512 y 1024,pormcandra_m,porporlosbosques1,A2048,172.29.94.254,xdsl 3,CAMBIADO
Home ADSL Mixto 1 y 2,poraksornoz_m,porporlosbosques1,A2048,172.29.94.254,xdsl 13,CAMBIADO
Home ADSL Mixto 1 y 2,poraarcen_m,porporlosbosques1,A2048,172.29.94.254,xdsl 38,CAMBIADO
Home ADSL Mixto 2 y 4,porejgonz_m,porporlosbosques1,A2048,172.29.94.254,xdsl 43,CAMBIADO
Home ADSL Mixto 2 y 4,porfelozadaa_m,porporlosbosques1,A2048,172.29.94.254,xdsl 36,CAMBIADO
Home ADSL Mixto 2 y 4,porfaintr_m,porporlosbosques1,A2048,172.29.94.254,xdsl 11,CAMBIADO
Home ADSL Mixto 2 y 4,porezmolinac_m,porporlosbosques1,A2048,172.29.94.254,xdsl 4,CAMBIADO
Internet Home ADSL Mixto 0.5 y 2.5,porcavelezb1,porporlosbosques1,A2048,172.29.94.254,xdsl 6,CAMBIADO
Home ADSL Mixto 1 y 2,vinijarre_m,vinvinoficina1,A2048,172.25.2.254,xdsl 11,CAMBIADO
Home ADSL Mixto 1 y 2,vinffdiazr_m,vinvinoficina1,A2048,172.25.2.254,xdsl 25,CAMBIADO
Home ADSL Mixto 1 y 2,vinrcverab_m,vinvinoficina1,A2048,172.25.2.254,xdsl 6,CAMBIADO
Home ADSL Mixto 3 y 6,transtelcov,vinvinoficina1,A2048,172.25.2.254,xdsl 41,CAMBIADO
Home ADSL Mixto 512 y 1536,vinmiaspiazu_m3,vinvinoficina1,A2048,172.25.2.254,xdsl 26,CAMBIADO
Home ADSL Mixto 1 y 2,quezccao_m,quedepsanjose1,A2048,172.22.44.254,xdsl 27,CAMBIADO
Home ADSL Mixto 1 y 2,quevjorde2_m,quedepsanjose1,A2048,172.22.44.254,xdsl 36,CAMBIADO
Home ADSL Mixto 1 y 2,quetvvera_m,quedepsanjose1,A2048,172.22.44.254,xdsl 11,CAMBIADO
Home ADSL Mixto 1 y 2,quedonori_m,quedepsanjose1,A2048,172.22.44.254,xdsl 41,CAMBIADO
Home ADSL Mixto 1 y 2,quecvcard_m,quedepsanjose1,A2048,172.22.44.254,xdsl 44,CAMBIADO
Home ADSL Mixto 1 y 2,queaftole_m,quedepsanjose1,A2048,172.22.44.254,xdsl 40,CAMBIADO
Home ADSL Mixto 2 y 4,quezcca_m,quedepsanjose1,A2048,172.22.44.254,xdsl 7,CAMBIADO
Home ADSL Mixto 2 y 4,queseguri_m,quedepsanjose1,A2048,172.22.44.254,xdsl 14,CAMBIADO
Home ADSL Mixto 1 y 2,vinievizu_m,vinvinvirgenetapauno1,A2048,172.25.5.254,xdsl 26,CAMBIADO
Home ADSL Mixto 1 y 2,vinejvacac_m,vinvinvirgenetapauno1,A2048,172.25.5.254,xdsl 27,CAMBIADO
Home ADSL Mixto 1 y 2,vinbusoto_m,vinvinvirgenetapauno1,A2048,172.25.5.254,xdsl 28,CAMBIADO
Home ADSL Mixto 1 y 2,vinamriva_m,vinvinvirgenetapauno1,A2048,172.25.5.254,xdsl 29,CAMBIADO
Home ADSL Mixto 1 y 2,vinjyalar_m,vinvinvirgenetapauno1,A2048,172.25.5.254,xdsl 18,CAMBIADO
Home ADSL Mixto 2 y 4,vinluderson_m,vinvinvirgenetapauno1,A2048,172.25.5.254,xdsl 2,CAMBIADO
Home ADSL Mixto 1 y 2,porcamongea_m,porporiess1,A2048,172.29.106.254,xdsl 39,CAMBIADO
Home ADSL Mixto 1 y 2,poreavillama_m,porporiess1,A2048,172.29.106.254,xdsl 41,CAMBIADO
Home ADSL Mixto 1 y 2,porslugaldep_m,porporiess1,A2048,172.29.106.254,xdsl 25,CAMBIADO
Home ADSL Mixto 2 y 4,pornrdiazp_m,porporiess1,A2048,172.29.106.254,xdsl 16,CAMBIADO
Home ADSL Mixto 2 y 4,porngbellos_m,porporiess1,A2048,172.29.106.254,xdsl 7,CAMBIADO
Home ADSL Mixto 2 y 4,porhwgarciak_m,porporiess1,A2048,172.29.106.254,xdsl 12,CAMBIADO
Home ADSL Mixto 4 y 8,uiojequinterosd2,uiogch2bambu1,A2048,172.30.249.74,xdsl 43,CAMBIADO
Home ADSL Mixto 3 y 6,uiombjarr_m,uiogch2bambu1,A2048,172.30.249.74,xdsl 32,CAMBIADO
Home ADSL Mixto 2 y 4,uiocacast_m,uiogch2bambu1,A2048,172.30.249.74,xdsl 27,CAMBIADO
Home ADSL Mixto 1 y 2,uioncpare_m,uiosodconde1,A2048,172.30.254.179,xdsl 39,CAMBIADO
Home ADSL Mixto 1 y 2,uiowstrejot2,uiosodconde1,A2048,172.30.254.179,xdsl 46,CAMBIADO
Home ADSL Mixto 1 y 2,uioteandradea1,uiosodconde1,A2048,172.30.254.179,xdsl 1,CAMBIADO
Home ADSL Mixto 1 y 2,uiojamendozar2,uiosodconde1,A2048,172.30.254.179,xdsl 28,CAMBIADO
Home ADSL Mixto 1 y 2,uiocmpintou1,uiosodconde1,A2048,172.30.254.179,xdsl 4,CAMBIADO
Home ADSL Mixto 2 y 4,uiopjsalazarr1,uiosodconde1,A2048,172.30.254.179,xdsl 15,CAMBIADO
Home ADSL Mixto 2 y 4,uiojmagui_m,uiosodconde1,A2048,172.30.254.179,xdsl 9,CAMBIADO
Home ADSL Mixto 1 y 2,balagvall_m,balbalbaltazar1,A2048,172.26.2.254,xdsl 39,CAMBIADO
Home ADSL Mixto 1 y 2,balmemart_m,balbalbaltazar1,A2048,172.26.2.254,xdsl 43,CAMBIADO
Home ADSL Mixto 1 y 2,ballrmera_m,balbalbaltazar1,A2048,172.26.2.254,xdsl 30,CAMBIADO
Home ADSL Mixto 1 y 2,balletrivin_m,balbalbaltazar1,A2048,172.26.2.254,xdsl 42,CAMBIADO
Home ADSL Mixto 1 y 2,balepleonu_m,balbalbaltazar1,A2048,172.26.2.254,xdsl 35,CAMBIADO
Home ADSL Mixto 1 y 2,balebmorao_m,balbalbaltazar1,A2048,172.26.2.254,xdsl 1,CAMBIADO
Home ADSL Mixto 2 y 4,balsmzoul_m,balbalbaltazar1,A2048,172.26.2.254,xdsl 36,CAMBIADO
Home ADSL Mixto 1 y 2,uioacajiac_m,uioca4solidaridad1,A2048,172.30.251.50,xdsl 32,CAMBIADO
Home ADSL Mixto 1 y 2,uiodmpadi_m,uioca4solidaridad1,A2048,172.30.251.50,xdsl 12,CAMBIADO
Home ADSL Mixto 1 y 2,uiojlmaci_m,uioca4solidaridad1,A2048,172.30.251.50,xdsl 9,CAMBIADO
Home ADSL Mixto 1 y 2,uiojjquil_m,uioca4solidaridad1,A2048,172.30.251.50,xdsl 3,CAMBIADO
Home ADSL Mixto 1 y 2,uiocmosor_m,uioca4solidaridad1,A2048,172.30.251.50,xdsl 22,CAMBIADO
Home ADSL Mixto 1 y 2,uiovearev_m,uioca4solidaridad1,A2048,172.30.251.50,xdsl 23,CAMBIADO
Home ADSL Mixto 1 y 2,uionimontenegroc1,uioca4solidaridad1,A2048,172.30.251.50,xdsl 20,CAMBIADO
Home ADSL Mixto 1 y 2,uiocaolmedoc1,uioca4solidaridad1,A2048,172.30.251.50,xdsl 2,CAMBIADO
Home ADSL Mixto 256 y 512,uiolacomasisi_m,uioca4solidaridad1,A2048,172.30.251.50,xdsl 18,CAMBIADO
Home ADSL Mixto 3 y 6,uiofdnoronao2,uioca4solidaridad1,A2048,172.30.251.50,xdsl 15,CAMBIADO
Home ADSL Mixto 1 y 2,vinsemora_m,vinvinoficina3,A2048,172.25.2.252,xdsl 25,CAMBIADO
Home ADSL Mixto 1 y 2,vinegmaci_m,vinvinoficina3,A2048,172.25.2.252,xdsl 48,CAMBIADO
Home ADSL Mixto 1 y 2,vinravarg_m,vinvinoficina3,A2048,172.25.2.252,xdsl 28,CAMBIADO
Home ADSL Mixto 1 y 2,vinmjcham_m,vinvinoficina3,A2048,172.25.2.252,xdsl 46,CAMBIADO
Home ADSL Mixto 1 y 2,vinwronofrev_m,vinvinoficina3,A2048,172.25.2.252,xdsl 19,CAMBIADO
Home ADSL Mixto 1 y 2,vinjmleonh_m,vinvinoficina3,A2048,172.25.2.252,xdsl 7,CAMBIADO
Home ADSL Mixto 1 y 2,pormjintriagos,porporprimeromayo1,A2048,172.29.30.254,xdsl 24,CAMBIADO
Home ADSL Mixto 1 y 2,porbmrodr_m,porporprimeromayo1,A2048,172.29.30.254,xdsl 23,CAMBIADO
Home ADSL Mixto 1 y 2,porkaarte_m,porporprimeromayo1,A2048,172.29.30.254,xdsl 8,CAMBIADO
Home ADSL Mixto 1 y 2,porsdsalt_m,porporprimeromayo1,A2048,172.29.30.254,xdsl 1,CAMBIADO
Home ADSL Mixto 2 y 4,porljlopezm_m,porporprimeromayo1,A2048,172.29.30.254,xdsl 15,CAMBIADO
Home ADSL Mixto 2 y 4,porammoreirah_m,porporprimeromayo1,A2048,172.29.30.254,xdsl 10,CAMBIADO
Internet Home ADSL Mixto 0.5 y 6.1,pormiguer,porporprimeromayo1,A2048,172.29.30.254,xdsl 30,CAMBIADO
Home ADSL Mixto 512 y 1024,trozabues_m,trotromunicipio1,A2048,10.114.9.254,xdsl 43,CAMBIADO
Home ADSL Mixto 1 y 2,tromccamp_m,trotromunicipio1,A2048,10.114.9.254,xdsl 17,CAMBIADO
Home ADSL Mixto 1 y 2,troclrodriguezl1,trotromunicipio1,A2048,10.114.9.254,xdsl 28,CAMBIADO
Home ADSL Mixto 1 y 2,troaoloorc_m,trotromunicipio1,A2048,10.114.9.254,xdsl 6,CAMBIADO
Home ADSL Mixto 1 y 2,tromcsarang_m,trotromunicipio1,A2048,10.114.9.254,xdsl 42,CAMBIADO
Home ADSL Mixto 1 y 2,trojjregala_m,trotromunicipio1,A2048,10.114.9.254,xdsl 34,CAMBIADO
Home ADSL Mixto 1 y 2,troechill_m,trotromunicipio1,A2048,10.114.9.254,xdsl 2,CAMBIADO
Home ADSL Mixto 1 y 2,troderoca_m,trotromunicipio1,A2048,10.114.9.254,xdsl 36,CAMBIADO
Home ADSL Mixto 1 y 2,trocrrive_m,trotromunicipio1,A2048,10.114.9.254,xdsl 30,CAMBIADO
Home ADSL Mixto 2 y 4,trobruizf2,trotromunicipio1,A2048,10.114.9.254,xdsl 33,CAMBIADO
Home ADSL Mixto 2 y 4,trolrrive_m,trotromunicipio1,A2048,10.114.9.254,xdsl 41,CAMBIADO
Home ADSL Mixto 2 y 4,trounbeme_m,trotromunicipio1,A2048,10.114.9.254,xdsl 16,CAMBIADO
Home ADSL Mixto 3 y 6,trooeavil_m,trotromunicipio1,A2048,10.114.9.254,xdsl 25,CAMBIADO
Home ADSL Mixto 1 y 2,uiojctera_m,uiosboterranova1,A2048,172.30.249.179,xdsl 7,CAMBIADO
Home ADSL Mixto 3 y 6,uiosdcornejow1,uiosboterranova1,A2048,172.30.249.179,xdsl 26,CAMBIADO
Home ADSL Mixto 3 y 6,uiomlpiedrahitao2,uiosboterranova1,A2048,172.30.249.179,xdsl 25,CAMBIADO
Home ADSL Mixto 4 y 8,uiocavillacrecesb1,uiosboterranova1,A2048,172.30.249.179,xdsl 6,CAMBIADO
Home ADSL Mixto 4 y 8,uiommfern_m,uiosboterranova1,A2048,172.30.249.179,xdsl 23,CAMBIADO
Home ADSL Mixto 4 y 8,uiopsurre_m,uiosboterranova1,A2048,172.30.249.179,xdsl 20,CAMBIADO
Home ADSL Mixto 4 y 8,uiongrunm_m,uiosboterranova1,A2048,172.30.249.179,xdsl 21,CAMBIADO
Home ADSL Mixto 4 y 8,uiogclala_m,uiosboterranova1,A2048,172.30.249.179,xdsl 18,CAMBIADO
Home ADSL Mixto 4 y 8,uioorodri_m,uiosboterranova1,A2048,172.30.249.179,xdsl 24,CAMBIADO
Home ADSL Mixto 3 y 6,uiocvazqu_m,uiosboterranova1,A2048,172.30.249.179,xdsl 19,CAMBIADO
Home ADSL Mixto 1 y 2,porlncede_m,porporpacheco1,A2048,172.29.70.254,xdsl 16,CAMBIADO
Home ADSL Mixto 1 y 2,porlgzambrano_m,porporpacheco1,A2048,172.29.70.254,xdsl 21,CAMBIADO
Home ADSL Mixto 1 y 2,porlemaci_m,porporpacheco1,A2048,172.29.70.254,xdsl 22,CAMBIADO
Home ADSL Mixto 1 y 2,porbvmore_m,porporpacheco1,A2048,172.29.70.254,xdsl 19,CAMBIADO
Home ADSL Mixto 1 y 2,poratsolorzan_m,porporpacheco1,A2048,172.29.70.254,xdsl 7,CAMBIADO
Home ADSL Mixto 1 y 2,porrching_m,porporpacheco1,A2048,172.29.70.254,xdsl 20,CAMBIADO
Home ADSL Mixto 1 y 2,porsemend_m,porporpacheco1,A2048,172.29.70.254,xdsl 10,CAMBIADO
Home ADSL Mixto 0.512 y 1.54,poreabrione_m3,porporpacheco1,A2048,172.29.70.254,xdsl 24,CAMBIADO
Internet Home ADSL Mixto 0.5 y 4.0,poraigarciam_m,porporpacheco1,A2048,172.29.70.254,xdsl 8,CAMBIADO
Home ADSL Mixto 1 y 2,quejrintr_m,quedepjguzman1,A2048,172.22.41.254,xdsl 33,CAMBIADO
Home ADSL Mixto 1 y 2,quergsanc_m,quedepjguzman1,A2048,172.22.41.254,xdsl 37,CAMBIADO
Home ADSL Mixto 1 y 2,quemltira_m,quedepjguzman1,A2048,172.22.41.254,xdsl 46,CAMBIADO
Home ADSL Mixto 1 y 2,queedmart_m,quedepjguzman1,A2048,172.22.41.254,xdsl 19,CAMBIADO
Home ADSL Mixto 1 y 2,quejcangulog_m,quedepjguzman1,A2048,172.22.41.254,xdsl 32,CAMBIADO
Home ADSL Mixto 1 y 2,quehpmaci_m,quedepjguzman1,A2048,172.22.41.254,xdsl 8,CAMBIADO
Home ADSL Mixto 1 y 2,quecnguanin_m,quedepjguzman1,A2048,172.22.41.254,xdsl 14,CAMBIADO
Home ADSL Mixto 2 y 4,quewliang_m,quedepjguzman1,A2048,172.22.41.254,xdsl 34,CAMBIADO
Home ADSL Mixto 2 y 4,quejshen_m,quedepjguzman1,A2048,172.22.41.254,xdsl 18,CAMBIADO
Home ADSL Mixto 2 y 4,quefrmezaa_m,quedepjguzman1,A2048,172.22.41.254,xdsl 35,CAMBIADO
Home ADSL Mixto 512 y 1024,quegmsant,que7ocguayacan3,A2048,172.22.21.252,xdsl 21,CAMBIADO
Home ADSL Mixto 1 y 2,quegpquin_m,que7ocguayacan3,A2048,172.22.21.252,xdsl 34,CAMBIADO
Home ADSL Mixto 1 y 2,quemkfuente_m,que7ocguayacan3,A2048,172.22.21.252,xdsl 5,CAMBIADO
Home ADSL Mixto 1 y 2,queseco_m,que7ocguayacan3,A2048,172.22.21.252,xdsl 23,CAMBIADO
Home ADSL Mixto 1 y 2,quekjespi_m,que7ocguayacan3,A2048,172.22.21.252,xdsl 46,CAMBIADO
Home ADSL Mixto 1 y 2,quegpquin2_m,que7ocguayacan3,A2048,172.22.21.252,xdsl 40,CAMBIADO
Home ADSL Mixto 0.512 y 1.54,quevpalvare_m3,que7ocguayacan3,A2048,172.22.21.252,xdsl 1,CAMBIADO
Home ADSL Mixto 512 y 1536,quewblaram_m3,que7ocguayacan3,A2048,172.22.21.252,xdsl 35,CAMBIADO
Home ADSL Mixto 1 y 2,quemgsion_m,que7oc7deoctubreuno1,A2048,172.22.52.254,xdsl 22,CAMBIADO
Home ADSL Mixto 1 y 2,quejpmayo_m,que7oc7deoctubreuno1,A2048,172.22.52.254,xdsl 28,CAMBIADO
Home ADSL Mixto 1 y 2,queermora_m,que7oc7deoctubreuno1,A2048,172.22.52.254,xdsl 40,CAMBIADO
Home ADSL Mixto 1 y 2,quejezapa_m,que7oc7deoctubreuno1,A2048,172.22.52.254,xdsl 9,CAMBIADO
Home ADSL Mixto 1 y 2,quejesanc_m,que7oc7deoctubreuno1,A2048,172.22.52.254,xdsl 33,CAMBIADO
Home ADSL Mixto 1 y 2,quetjgamboaz_m,que7oc7deoctubreuno1,A2048,172.22.52.254,xdsl 19,CAMBIADO
Home ADSL Mixto 1 y 2,quesvvale_m,que7oc7deoctubreuno1,A2048,172.22.52.254,xdsl 41,CAMBIADO
Home ADSL Mixto 1 y 2,quecemora_m,que7oc7deoctubreuno1,A2048,172.22.52.254,xdsl 36,CAMBIADO
Home ADSL Mixto 1 y 2,quepelajes_m,que7oc7deoctubreuno1,A2048,172.22.52.254,xdsl 27,CAMBIADO
Home ADSL Mixto 2 y 4,quelcloorh_m,que7oc7deoctubreuno1,A2048,172.22.52.254,xdsl 18,CAMBIADO
Home ADSL Mixto 1 y 2,uiourbanizacion1,uiobrrcumbresvalle1,A2048,172.30.252.243,xdsl 23,CAMBIADO
Home ADSL Mixto 2 y 4,uiojaariaso1,uiobrrcumbresvalle1,A2048,172.30.252.243,xdsl 22,CAMBIADO
Home ADSL Mixto 2 y 4,uiohrpinedar,uiobrrcumbresvalle1,A2048,172.30.252.243,xdsl 5,CAMBIADO
Home ADSL Mixto 3 y 6,uiocvhermosac1,uiobrrcumbresvalle1,A2048,172.30.252.243,xdsl 24,CAMBIADO
Home ADSL Mixto 3 y 6,uiobusinessware1,uiobrrcumbresvalle1,A2048,172.30.252.243,xdsl 21,CAMBIADO
Home ADSL Mixto 3 y 6,uiopbburbanoe1,uiobrrcumbresvalle1,A2048,172.30.252.243,xdsl 11,CAMBIADO
Home ADSL Mixto 4 y 8,uiomjtimped1,uiobrrcumbresvalle1,A2048,172.30.252.243,xdsl 14,CAMBIADO
Home ADSL Mixto 4 y 8,uiomlteranc1,uiobrrcumbresvalle1,A2048,172.30.252.243,xdsl 15,CAMBIADO
Home ADSL Mixto 4 y 8,uioavincentv1,uiobrrcumbresvalle1,A2048,172.30.252.243,xdsl 25,CAMBIADO
Home ADSL Mixto 1 y 2,queamdefa_m,que7ocguayacan1,A2048,172.22.21.254,xdsl 37,CAMBIADO
Home ADSL Mixto 1 y 2,quesmmosquer_m,que7ocguayacan1,A2048,172.22.21.254,xdsl 42,CAMBIADO
Home ADSL Mixto 1 y 2,quejabozav_m,que7ocguayacan1,A2048,172.22.21.254,xdsl 46,CAMBIADO
Home ADSL Mixto 1 y 2,quefccast_m,que7ocguayacan1,A2048,172.22.21.254,xdsl 30,CAMBIADO
Home ADSL Mixto 1 y 2,quefamosc_m,que7ocguayacan1,A2048,172.22.21.254,xdsl 40,CAMBIADO
Home ADSL Mixto 1 y 2,queamcevallo_m,que7ocguayacan1,A2048,172.22.21.254,xdsl 11,CAMBIADO
Home ADSL Mixto 1 y 2,quearmore_m,que7ocguayacan1,A2048,172.22.21.254,xdsl 48,CAMBIADO
Home ADSL Mixto 2 y 4,queaftoledon_m,que7ocguayacan1,A2048,172.22.21.254,xdsl 19,CAMBIADO
Home ADSL Mixto 1 y 2,vinjasuar_m,vinvinvirgenetapados1,A2048,172.25.6.254,xdsl 48,CAMBIADO
Home ADSL Mixto 1 y 2,vinsidiazm_m,vinvinvirgenetapados1,A2048,172.25.6.254,xdsl 18,CAMBIADO
Home ADSL Mixto 1 y 2,vinjaortegaj_m,vinvinvirgenetapados1,A2048,172.25.6.254,xdsl 3,CAMBIADO
Home ADSL Mixto 1 y 2,vingabena_m,vinvinvirgenetapados1,A2048,172.25.6.254,xdsl 21,CAMBIADO
Home ADSL Mixto 1 y 2,vinmgbanche,vinvinvirgenetapados1,A2048,172.25.6.254,xdsl 39,CAMBIADO
Home ADSL Mixto 1 y 2,vinjjbravo_m,vinvinvirgenetapados1,A2048,172.25.6.254,xdsl 36,CAMBIADO
Home ADSL Mixto 2 y 4,vinlaanch_m,vinvinvirgenetapados1,A2048,172.25.6.254,xdsl 15,CAMBIADO
Home ADSL Mixto 0.512 y 1,vinjmzamo_m,vinvinvirgenetapados1,A2048,172.25.6.254,xdsl 17,CAMBIADO
Home ADSL Mixto 512 y 1536,vinjfrodrigu_m3,vinvinvirgenetapados1,A2048,172.25.6.254,xdsl 24,CAMBIADO
Home ADSL Mixto 1 y 2,mankkpinc_m,mntvilshopping1,A2048,172.28.34.254,xdsl 16,CAMBIADO
Home ADSL Mixto 1 y 2,manjlnara_m,mntvilshopping1,A2048,172.28.34.254,xdsl 40,CAMBIADO
Home ADSL Mixto 1 y 2,manmbcab_m,mntvilshopping1,A2048,172.28.34.254,xdsl 45,CAMBIADO
Home ADSL Mixto 1 y 2,mancgtagl_m,mntvilshopping1,A2048,172.28.34.254,xdsl 3,CAMBIADO
Home ADSL Mixto 1 y 2,manfmunozv_m,mntvilshopping1,A2048,172.28.34.254,xdsl 36,CAMBIADO
Home ADSL Mixto 1 y 2,mangffalc_m,mntvilshopping1,A2048,172.28.34.254,xdsl 46,CAMBIADO
Home ADSL Mixto 2 y 4,manqchen_m,mntvilshopping1,A2048,172.28.34.254,xdsl 26,CAMBIADO
Home ADSL Mixto 2 y 4,manxcastillor_m,mntvilshopping1,A2048,172.28.34.254,xdsl 12,CAMBIADO
Home ADSL Mixto 2 y 4,manjimedi_m,mntvilshopping1,A2048,172.28.34.254,xdsl 33,CAMBIADO
Home ADSL Mixto 2 y 4,manemmejiac_m,mntvilshopping1,A2048,172.28.34.254,xdsl 29,CAMBIADO
Home ADSL Mixto 1 y 2,quemisuar_m,quequenid1,A2048,172.22.57.254,xdsl 6,CAMBIADO
Home ADSL Mixto 1 y 2,quemgenriqu_m,quequenid1,A2048,172.22.57.254,xdsl 24,CAMBIADO
Home ADSL Mixto 1 y 2,quekbnava_m,quequenid1,A2048,172.22.57.254,xdsl 17,CAMBIADO
Home ADSL Mixto 1 y 2,queghfuen_m,quequenid1,A2048,172.22.57.254,xdsl 22,CAMBIADO
Home ADSL Mixto 1 y 2,quejaverd_m,quequenid1,A2048,172.22.57.254,xdsl 10,CAMBIADO
Home ADSL Mixto 1 y 2,quemapillajoi_m,quequenid1,A2048,172.22.57.254,xdsl 20,CAMBIADO
Home ADSL Mixto 1 y 2,quemachil_m,quequenid1,A2048,172.22.57.254,xdsl 26,CAMBIADO
Home ADSL Mixto 1 y 2,quelarodr_m,quequenid1,A2048,172.22.57.254,xdsl 47,CAMBIADO
Home ADSL Mixto 1 y 2,queraquin_m,quequenid1,A2048,172.22.57.254,xdsl 48,CAMBIADO
Home ADSL Mixto 1 y 2,quepjolme_m,quequenid1,A2048,172.22.57.254,xdsl 7,CAMBIADO
Home ADSL Mixto 1 y 2,queamfuen_m,quequenid1,A2048,172.22.57.254,xdsl 43,CAMBIADO
Home ADSL Mixto 2 y 4,queigjime_m,quequenid1,A2048,172.22.57.254,xdsl 38,CAMBIADO
Home ADSL Mixto 2 y 4,quermvizuetev_m,quequenid1,A2048,172.22.57.254,xdsl 15,CAMBIADO
Home ADSL Mixto 512 y 3072,pordeloorp_m,porpascalifornia2,A2048,172.29.26.248,xdsl 19,CAMBIADO
Home ADSL Mixto 1 y 2,pormvleonv_m,porpascalifornia2,A2048,172.29.26.248,xdsl 26,CAMBIADO
Home ADSL Mixto 1 y 2,porvasilv_m,porpascalifornia2,A2048,172.29.26.248,xdsl 23,CAMBIADO
Home ADSL Mixto 2 y 4,porkdsalvatierral1,porpascalifornia2,A2048,172.29.26.248,xdsl 45,CAMBIADO
Home ADSL Mixto 2 y 4,porepgarr_m,porpascalifornia2,A2048,172.29.26.248,xdsl 25,CAMBIADO
Internet Home ADSL Mixto 0.5 y 2.5,porylopezm1,porpascalifornia2,A2048,172.29.26.248,xdsl 42,CAMBIADO
Internet Home ADSL Mixto 0.5 y 2.5,porcgdiazc,porpascalifornia2,A2048,172.29.26.248,xdsl 20,CAMBIADO
Home ADSL Mixto 1 y 2,jipmavill_m,jipjip5dejunio1,A2048,172.21.34.254,xdsl 44,CAMBIADO
Home ADSL Mixto 1 y 2,jiplisole_m,jipjip5dejunio1,A2048,172.21.34.254,xdsl 31,CAMBIADO
Home ADSL Mixto 1 y 2,jipsarodr_m,jipjip5dejunio1,A2048,172.21.34.254,xdsl 28,CAMBIADO
Home ADSL Mixto 1 y 2,jipcjmora_m,jipjip5dejunio1,A2048,172.21.34.254,xdsl 48,CAMBIADO
Home ADSL Mixto 1 y 2,jipbpbaquec2_m,jipjip5dejunio1,A2048,172.21.34.254,xdsl 12,CAMBIADO
Home ADSL Mixto 1 y 2,jipaspillasag_m,jipjip5dejunio1,A2048,172.21.34.254,xdsl 7,CAMBIADO
Home ADSL Mixto 1 y 2,jipasalme_m,jipjip5dejunio1,A2048,172.21.34.254,xdsl 23,CAMBIADO
Home ADSL Mixto 512 y 2048,porebloorc_m,porpormaestro1,A2048,172.29.122.254,xdsl 6,CAMBIADO
Home ADSL Mixto 1 y 2,pornjarteag_m,porpormaestro1,A2048,172.29.122.254,xdsl 27,CAMBIADO
Home ADSL Mixto 1 y 2,porrezamb_m,porpormaestro1,A2048,172.29.122.254,xdsl 11,CAMBIADO
Home ADSL Mixto 1 y 2,poraaalav_m,porpormaestro1,A2048,172.29.122.254,xdsl 28,CAMBIADO
Home ADSL Mixto 2 y 4,porcoganc_m,porpormaestro1,A2048,172.29.122.254,xdsl 35,CAMBIADO
Home ADSL Mixto 2 y 4,porrpescando_m,porpormaestro1,A2048,172.29.122.254,xdsl 45,CAMBIADO
Internet Home ADSL Mixto 0.5 y 2.5,porjrdelgadoc,porpormaestro1,A2048,172.29.122.254,xdsl 46,CAMBIADO
Internet Home ADSL Mixto 0.5 y 2.5,porcjmont,porpormaestro1,A2048,172.29.122.254,xdsl 38,CAMBIADO
Home ADSL Mixto 3 y 6,uioprovedatos1,uiogchsitecenter1,A2048,172.30.249.166,xdsl 29,CAMBIADO
Home ADSL Mixto 3 y 6,uioblvinuezau3,uiogchsitecenter1,A2048,172.30.249.166,xdsl 30,CAMBIADO
Home ADSL Mixto 3 y 6,uiolafernandezj1,uiogchsitecenter1,A2048,172.30.249.166,xdsl 7,CAMBIADO
Home ADSL Mixto 4 y 8,uioagarteagar2,uiogchsitecenter1,A2048,172.30.249.166,xdsl 11,CAMBIADO
Home ADSL Mixto 4 y 8,uiocmdava_m,uiogchsitecenter1,A2048,172.30.249.166,xdsl 4,CAMBIADO
Home ADSL Mixto 3 y 6,uioaviter_m,uiogchsitecenter1,A2048,172.30.249.166,xdsl 9,CAMBIADO
Home ADSL Mixto 3 y 6,uiojpriva_m,uiogchsitecenter1,A2048,172.30.249.166,xdsl 12,CAMBIADO
Home ADSL Mixto 3 y 6,uiomcizur_m,uiogchsitecenter1,A2048,172.30.249.166,xdsl 6,CAMBIADO
Home ADSL Mixto 6 y 12,uioledonosoc1,uiomdn2pillagua1,A2048,172.30.251.24,xdsl 34,CAMBIADO
Home ADSL Mixto 4 y 8,uioyofiec_m,uiomdn2pillagua1,A2048,172.30.251.24,xdsl 27,CAMBIADO
Home ADSL Mixto 4 y 8,uiobmfuen_m,uiomdn2pillagua1,A2048,172.30.251.24,xdsl 29,CAMBIADO
Home ADSL Mixto 4 y 8,uiodipronc_m,uiomdn2pillagua1,A2048,172.30.251.24,xdsl 25,CAMBIADO
