PLAN,LOGIN,ELEMENTO,MODELO,IP,PUERTO,RESULTADO
Home ADSL Mixto 1 y 2,mandgeliz2_m,mntcabmiraflores1,R1AD24A,172.28.105.254,2/5,CAMBIADO
Home ADSL Mixto 1 y 2,mandgeliz_m,mntcabmiraflores1,R1AD24A,172.28.105.254,2/7,CAMBIADO
Home ADSL Mixto 1 y 2,maneaflor_m,mntcabmiraflores1,R1AD24A,172.28.105.254,2/20,CAMBIADO
Home ADSL Mixto 1 y 2,maneichin_m,mntcabmiraflores1,R1AD24A,172.28.105.254,2/13,CAMBIADO
Home ADSL Mixto 1 y 2,manambasu_m,mntcabmiraflores1,R1AD24A,172.28.105.254,2/23,CAMBIADO
Home ADSL Mixto 1 y 2,mangcsorn_m,mntcabmiraflores1,R1AD24A,172.28.105.254,2/2,CAMBIADO
Home ADSL Mixto 1 y 2,manjcvasq_m,mntcabmiraflores1,R1AD24A,172.28.105.254,2/12,CAMBIADO
Home ADSL Mixto 1 y 2,manjfeliz_m,mntcabmiraflores1,R1AD24A,172.28.105.254,2/9,CAMBIADO
Home ADSL Mixto 1 y 2,manmlverag_m,mntcabmiraflores1,R1AD24A,172.28.105.254,2/1,CAMBIADO
Home ADSL Mixto 1 y 2,manjgmadr_m,mntcabmiraflores1,R1AD24A,172.28.105.254,2/22,CAMBIADO
Home ADSL Mixto 1 y 2,mansmgamb_m,mntcabmiraflores1,R1AD24A,172.28.105.254,2/24,CAMBIADO
Home ADSL Mixto 1 y 2,manvjalvi_m,mntcabmiraflores1,R1AD24A,172.28.105.254,2/21,CAMBIADO
Home ADSL Mixto 1 y 2,manwbmaci_m,mntcabmiraflores1,R1AD24A,172.28.105.254,2/11,CAMBIADO
Home ADSL Mixto 1 y 2,manzmpat_m,mntcabmiraflores1,R1AD24A,172.28.105.254,2/18,CAMBIADO
Home ADSL Mixto 1 y 2,manoigarciav1,mntcabmiraflores1,R1AD24A,172.28.105.254,2/16,CAMBIADO
Home ADSL Mixto 1 y 2,uiollsanc_m,uionluguayanay1,R1AD24A,172.30.249.100,2/15,CAMBIADO
Home ADSL Mixto 1 y 2,uiolforbej1,uionluguayanay1,R1AD24A,172.30.249.100,2/19,CAMBIADO
Home ADSL Mixto 1 y 2,uioajguerrerou1,uionluguayanay1,R1AD24A,172.30.249.100,2/17,CAMBIADO
Home ADSL Mixto 1 y 2,uiofjdiazt1,uionluguayanay1,R1AD24A,172.30.249.100,2/20,CAMBIADO
Home ADSL Mixto 1 y 2,durcazamb_m,durpanrecreoetapados1,R1AD24A,172.17.131.254,2/3,CAMBIADO
Home ADSL Mixto 1 y 2,durmnalav_m,durpanrecreoetapados1,R1AD24A,172.17.131.254,2/1,CAMBIADO
Home ADSL Mixto 1 y 2,durmrming_m,durpanrecreoetapados1,R1AD24A,172.17.131.254,2/4,CAMBIADO
Home ADSL Mixto 1 y 2,durpdbalong1,durpanrecreoetapados1,R1AD24A,172.17.131.254,2/2,CAMBIADO
Home ADSL Mixto 512 y 1024,milsamart_m,milmilsanmiguel1,R1AD24A,172.16.24.254,2/23,CAMBIADO
Home ADSL Mixto 512 y 1024,milcerodrigu_m,milmilsanmiguel1,R1AD24A,172.16.24.254,2/12,CAMBIADO
Home ADSL Mixto 512 y 1024,milspherr_m,milmilsanmiguel1,R1AD24A,172.16.24.254,2/17,CAMBIADO
Home ADSL Mixto 512 y 1024,milfaanchundi_m,milmilsanmiguel1,R1AD24A,172.16.24.254,2/10,CAMBIADO
Home ADSL Mixto 512 y 1024,milmjvela_m,milmilsanmiguel1,R1AD24A,172.16.24.254,2/2,CAMBIADO
Home ADSL Mixto 512 y 2048,miljye_m4,milmilsanmiguel1,R1AD24A,172.16.24.254,2/15,CAMBIADO
Home ADSL Mixto 512 y 2048,milcljaramil_m4,milmilsanmiguel1,R1AD24A,172.16.24.254,2/18,CAMBIADO
Home ADSL Mixto 512 y 2048,mildecarc_m4,milmilsanmiguel1,R1AD24A,172.16.24.254,2/8,CAMBIADO
Home ADSL Mixto 512 y 2048,milmaacha_m4,milmilsanmiguel1,R1AD24A,172.16.24.254,2/1,CAMBIADO
Home ADSL Mixto 512 y 2048,milyecarpioc_m4,milmilsanmiguel1,R1AD24A,172.16.24.254,2/9,CAMBIADO
Home ADSL Mixto 512 y 2048,milfjfern_m4,milmilsanmiguel1,R1AD24A,172.16.24.254,2/3,CAMBIADO
Home ADSL Mixto 512 y 2048,milgaramire_m4,milmilsanmiguel1,R1AD24A,172.16.24.254,2/11,CAMBIADO
Home ADSL Mixto 512 y 3072,miljfcorne_m6,milmilsanmiguel1,R1AD24A,172.16.24.254,2/19,CAMBIADO
Home ADSL Mixto 512 y 3072,mildgquin_m6,milmilsanmiguel1,R1AD24A,172.16.24.254,2/13,CAMBIADO
Home ADSL Mixto 512 y 3072,milwmzamb_m6,milmilsanmiguel1,R1AD24A,172.16.24.254,2/5,CAMBIADO
Home ADSL Mixto 512 y 3072,milnmlope_m6,milmilsanmiguel1,R1AD24A,172.16.24.254,2/16,CAMBIADO
Home ADSL Mixto 1 y 2,manmipae_m,mntulebarbasquillo1,R1AD24A,172.28.45.254,2/19,CAMBIADO
Home ADSL Mixto 2 y 4,manceced_m,mntulebarbasquillo1,R1AD24A,172.28.45.254,2/1,CAMBIADO
Home ADSL Mixto 2 y 4,mancfvelasq_m,mntulebarbasquillo1,R1AD24A,172.28.45.254,2/11,CAMBIADO
Home ADSL Mixto 2 y 4,mancomfas_m,mntulebarbasquillo1,R1AD24A,172.28.45.254,2/17,CAMBIADO
Home ADSL Mixto 2 y 4,manjgarces_m,mntulebarbasquillo1,R1AD24A,172.28.45.254,2/2,CAMBIADO
Home ADSL Mixto 3 y 6,mancjbrown_m,mntulebarbasquillo1,R1AD24A,172.28.45.254,2/23,CAMBIADO
Home ADSL Mixto 3 y 6,manrfaliatisg_m,mntulebarbasquillo1,R1AD24A,172.28.45.254,2/5,CAMBIADO
Home ADSL Mixto 512 y 1024,miljadomi_m,milmillister2,R1AD24A,172.16.69.253,2/3,CAMBIADO
Home ADSL Mixto 512 y 1024,miljggome_m,milmillister2,R1AD24A,172.16.69.253,2/2,CAMBIADO
Home ADSL Mixto 512 y 1024,milejalch_m,milmillister2,R1AD24A,172.16.69.253,2/5,CAMBIADO
Home ADSL Mixto 512 y 1024,milmhtorresp_m,milmillister2,R1AD24A,172.16.69.253,2/4,CAMBIADO
Home ADSL Mixto 512 y 1024,milmesafadia1,milmillister2,R1AD24A,172.16.69.253,2/6,CAMBIADO
Home ADSL Mixto 1 y 2,strcbarmi_m,strstrgranda1,R1AD24A,172.20.54.254,2/10,CAMBIADO
Home ADSL Mixto 1 y 2,strgfrodr_m,strstrgranda1,R1AD24A,172.20.54.254,2/21,CAMBIADO
Home ADSL Mixto 1 y 2,strgmarces_m,strstrgranda1,R1AD24A,172.20.54.254,2/17,CAMBIADO
Home ADSL Mixto 1 y 2,strjgsanc_m,strstrgranda1,R1AD24A,172.20.54.254,2/15,CAMBIADO
Home ADSL Mixto 1 y 2,strjjleonc_m,strstrgranda1,R1AD24A,172.20.54.254,2/20,CAMBIADO
Home ADSL Mixto 1 y 2,strkccast_m,strstrgranda1,R1AD24A,172.20.54.254,2/24,CAMBIADO
Home ADSL Mixto 1 y 2,strlaalve_m,strstrgranda1,R1AD24A,172.20.54.254,2/7,CAMBIADO
Home ADSL Mixto 1 y 2,strlacast_m,strstrgranda1,R1AD24A,172.20.54.254,2/16,CAMBIADO
Home ADSL Mixto 1 y 2,strldmuri_m,strstrgranda1,R1AD24A,172.20.54.254,2/11,CAMBIADO
Home ADSL Mixto 1 y 2,strlmalva_m,strstrgranda1,R1AD24A,172.20.54.254,2/8,CAMBIADO
Home ADSL Mixto 1 y 2,strmabeta_m,strstrgranda1,R1AD24A,172.20.54.254,2/22,CAMBIADO
Home ADSL Mixto 1 y 2,strndelga_m,strstrgranda1,R1AD24A,172.20.54.254,2/2,CAMBIADO
Home ADSL Mixto 1 y 2,strsyalve_m,strstrgranda1,R1AD24A,172.20.54.254,2/5,CAMBIADO
Home ADSL Mixto 1 y 2,strwicast_m,strstrgranda1,R1AD24A,172.20.54.254,2/3,CAMBIADO
Home ADSL Mixto 1 y 2,strxrgalv_m,strstrgranda1,R1AD24A,172.20.54.254,2/13,CAMBIADO
Home ADSL Mixto 1 y 2,strycbrav_m,strstrgranda1,R1AD24A,172.20.54.254,2/14,CAMBIADO
Home ADSL Mixto 1 y 2,stryepine_m,strstrgranda1,R1AD24A,172.20.54.254,2/1,CAMBIADO
Home ADSL Mixto 1 y 2,strtcsalazarc1,strstrgranda1,R1AD24A,172.20.54.254,2/6,CAMBIADO
Home ADSL Mixto 1 y 2,zaracvala_m,zarzarjorgereyes1,R1AD24A,172.24.71.254,2/8,CAMBIADO
Home ADSL Mixto 1 y 2,zarccpere_m,zarzarjorgereyes1,R1AD24A,172.24.71.254,2/18,CAMBIADO
Home ADSL Mixto 1 y 2,zarcjcarr_m,zarzarjorgereyes1,R1AD24A,172.24.71.254,2/12,CAMBIADO
Home ADSL Mixto 1 y 2,zarefsali_m,zarzarjorgereyes1,R1AD24A,172.24.71.254,2/9,CAMBIADO
Home ADSL Mixto 1 y 2,zarfcverab_m,zarzarjorgereyes1,R1AD24A,172.24.71.254,2/4,CAMBIADO
Home ADSL Mixto 1 y 2,zarfegran_m,zarzarjorgereyes1,R1AD24A,172.24.71.254,2/6,CAMBIADO
Home ADSL Mixto 1 y 2,zarggnarv_m,zarzarjorgereyes1,R1AD24A,172.24.71.254,2/11,CAMBIADO
Home ADSL Mixto 1 y 2,zargjcumb_m,zarzarjorgereyes1,R1AD24A,172.24.71.254,2/19,CAMBIADO
Home ADSL Mixto 1 y 2,zargjroma_m,zarzarjorgereyes1,R1AD24A,172.24.71.254,2/13,CAMBIADO
Home ADSL Mixto 1 y 2,zargpasan_m,zarzarjorgereyes1,R1AD24A,172.24.71.254,2/10,CAMBIADO
Home ADSL Mixto 1 y 2,zarhjgall_m,zarzarjorgereyes1,R1AD24A,172.24.71.254,2/14,CAMBIADO
Home ADSL Mixto 1 y 2,zarjmreye_m,zarzarjorgereyes1,R1AD24A,172.24.71.254,2/2,CAMBIADO
Home ADSL Mixto 1 y 2,zarljagui_m,zarzarjorgereyes1,R1AD24A,172.24.71.254,2/21,CAMBIADO
Home ADSL Mixto 1 y 2,zarmamaca_m,zarzarjorgereyes1,R1AD24A,172.24.71.254,2/15,CAMBIADO
Home ADSL Mixto 1 y 2,zarmecabr_m,zarzarjorgereyes1,R1AD24A,172.24.71.254,2/23,CAMBIADO
Home ADSL Mixto 1 y 2,zarmmmaca_m,zarzarjorgereyes1,R1AD24A,172.24.71.254,2/17,CAMBIADO
Home ADSL Mixto 1 y 2,zarmxroma_m,zarzarjorgereyes1,R1AD24A,172.24.71.254,2/24,CAMBIADO
Home ADSL Mixto 1 y 2,zarnjreye_m,zarzarjorgereyes1,R1AD24A,172.24.71.254,2/20,CAMBIADO
Home ADSL Mixto 1 y 2,zarphagui_m,zarzarjorgereyes1,R1AD24A,172.24.71.254,2/3,CAMBIADO
Home ADSL Mixto 1 y 2,zarrhjara_m,zarzarjorgereyes1,R1AD24A,172.24.71.254,2/22,CAMBIADO
Home ADSL Mixto 1 y 2,zarsipugl_m,zarzarjorgereyes1,R1AD24A,172.24.71.254,2/16,CAMBIADO
Home ADSL Mixto 1 y 2,zarvprein_m,zarzarjorgereyes1,R1AD24A,172.24.71.254,2/5,CAMBIADO
Internet Home ADSL Mixto 0.5 y 2.5,zarjacarrionr1,zarzarjorgereyes1,R1AD24A,172.24.71.254,2/1,CAMBIADO
Home ADSL Mixto 1 y 2,bbheidelg_m,bbhbbhmamey1,R1AD24A,172.23.31.254,2/17,CAMBIADO
Home ADSL Mixto 1 y 2,bbhfamaquil_m,bbhbbhmamey1,R1AD24A,172.23.31.254,2/13,CAMBIADO
Home ADSL Mixto 1 y 2,bbhiegarci_m,bbhbbhmamey1,R1AD24A,172.23.31.254,2/11,CAMBIADO
Home ADSL Mixto 1 y 2,bbhjrtor_m,bbhbbhmamey1,R1AD24A,172.23.31.254,2/10,CAMBIADO
Home ADSL Mixto 1 y 2,bbhlmmurriet_m,bbhbbhmamey1,R1AD24A,172.23.31.254,2/14,CAMBIADO
Home ADSL Mixto 1 y 2,bbhmfmore_m,bbhbbhmamey1,R1AD24A,172.23.31.254,2/15,CAMBIADO
Home ADSL Mixto 1 y 2,bbhmperezn_m,bbhbbhmamey1,R1AD24A,172.23.31.254,2/6,CAMBIADO
Home ADSL Mixto 1 y 2,bbhowmor_m,bbhbbhmamey1,R1AD24A,172.23.31.254,2/23,CAMBIADO
Home ADSL Mixto 1 y 2,bbhvsvill_m,bbhbbhmamey1,R1AD24A,172.23.31.254,2/22,CAMBIADO
Home ADSL Mixto 1 y 2,bbhwmonta_m,bbhbbhmamey1,R1AD24A,172.23.31.254,2/3,CAMBIADO
Home ADSL Mixto 1 y 2,bbhaezaratec_m,bbhbbhmamey1,R1AD24A,172.23.31.254,2/1,CAMBIADO
Home ADSL Mixto 1 y 2,bbhafmaza_m,bbhbbhmamey1,R1AD24A,172.23.31.254,2/24,CAMBIADO
Home ADSL Mixto 1 y 2,bbhamavil_m,bbhbbhmamey1,R1AD24A,172.23.31.254,2/12,CAMBIADO
Home ADSL Mixto 1 y 2,bbhctroyae_m,bbhbbhmamey1,R1AD24A,172.23.31.254,2/7,CAMBIADO
Home ADSL Mixto 2 y 4,bbhlrdavilac_m,bbhbbhmamey1,R1AD24A,172.23.31.254,2/20,CAMBIADO
Home ADSL Mixto 2 y 4,bbhmmvites_m,bbhbbhmamey1,R1AD24A,172.23.31.254,2/8,CAMBIADO
Home ADSL Mixto 2 y 4,bbhpfgarciaa_m,bbhbbhmamey1,R1AD24A,172.23.31.254,2/2,CAMBIADO
Home ADSL Mixto 4 y 8,bbhjlsand_m,bbhbbhmamey1,R1AD24A,172.23.31.254,2/18,CAMBIADO
Home ADSL Mixto 1 y 2,empeaganc_m,empempdaule2,R1AD24A,172.22.100.253,2/20,CAMBIADO
Home ADSL Mixto 1 y 2,empegcuev_m,empempdaule2,R1AD24A,172.22.100.253,2/4,CAMBIADO
Home ADSL Mixto 1 y 2,empfgaria_m,empempdaule2,R1AD24A,172.22.100.253,2/3,CAMBIADO
Home ADSL Mixto 1 y 2,empghalva_m,empempdaule2,R1AD24A,172.22.100.253,2/1,CAMBIADO
Home ADSL Mixto 1 y 2,empjaburg_m,empempdaule2,R1AD24A,172.22.100.253,2/6,CAMBIADO
Home ADSL Mixto 1 y 2,empjjvene_m,empempdaule2,R1AD24A,172.22.100.253,2/22,CAMBIADO
Home ADSL Mixto 1 y 2,emplmrive_m,empempdaule2,R1AD24A,172.22.100.253,2/12,CAMBIADO
Home ADSL Mixto 1 y 2,empmrhida_m,empempdaule2,R1AD24A,172.22.100.253,2/18,CAMBIADO
Home ADSL Mixto 1 y 2,emprmfaba_m,empempdaule2,R1AD24A,172.22.100.253,2/21,CAMBIADO
Home ADSL Mixto 1 y 2,empwapach_m,empempdaule2,R1AD24A,172.22.100.253,2/7,CAMBIADO
Home ADSL Mixto 1 y 2,empyuruch_m,empempdaule2,R1AD24A,172.22.100.253,2/14,CAMBIADO
Home ADSL Mixto 1 y 2,empaemoli_m,empempdaule2,R1AD24A,172.22.100.253,2/10,CAMBIADO
Home ADSL Mixto 1 y 2,empagmoranp1,empempdaule2,R1AD24A,172.22.100.253,2/8,CAMBIADO
Home ADSL Mixto 1 y 2,empppauca_m,empempdaule2,R1AD24A,172.22.100.253,2/17,CAMBIADO
Home ADSL Mixto 1 y 2,emppaintriagos1,empempdaule2,R1AD24A,172.22.100.253,2/9,CAMBIADO
Home ADSL Mixto 2 y 4,empjkumar_m,empempdaule2,R1AD24A,172.22.100.253,2/23,CAMBIADO
Home ADSL Mixto 2 y 4,emplpalac_m,empempdaule2,R1AD24A,172.22.100.253,2/15,CAMBIADO
Home ADSL Mixto 2 y 4,empsezamb_m,empempdaule2,R1AD24A,172.22.100.253,2/16,CAMBIADO
Home ADSL Mixto 2 y 4,empyjzamb_m,empempdaule2,R1AD24A,172.22.100.253,2/24,CAMBIADO
Home ADSL Mixto 2 y 4,empjponag_m,empempdaule2,R1AD24A,172.22.100.253,2/5,CAMBIADO
Home ADSL Mixto 3 y 6,empzemore_m,empempdaule2,R1AD24A,172.22.100.253,2/19,CAMBIADO
Home ADSL Mixto 1 y 2,pinvcmaldonad_m,pinpinbolivarmadero2,R1AD24A,172.24.48.253,2/24,CAMBIADO
Home ADSL Mixto 1 y 2,pinwacues_m,pinpinbolivarmadero2,R1AD24A,172.24.48.253,2/3,CAMBIADO
Home ADSL Mixto 1 y 2,pinjgapol_m,pinpinbolivarmadero2,R1AD24A,172.24.48.253,2/23,CAMBIADO
Home ADSL Mixto 1 y 2,pinmamarinb_m,pinpinbolivarmadero2,R1AD24A,172.24.48.253,2/22,CAMBIADO
Home ADSL Mixto 1 y 2,pinjose1,pinpinbolivarmadero2,R1AD24A,172.24.48.253,2/4,CAMBIADO
Home ADSL Mixto 1 y 2,pinjdmorenoa1,pinpinbolivarmadero2,R1AD24A,172.24.48.253,2/21,CAMBIADO
Home ADSL Mixto 2 y 4,pinmeasan_m,pinpinbolivarmadero2,R1AD24A,172.24.48.253,2/2,CAMBIADO
Home ADSL Mixto 1 y 2,pineedavi_m,pinpin8denoviembreelcisne1,R1AD24A,172.24.55.254,2/21,CAMBIADO
Home ADSL Mixto 1 y 2,pineojara_m,pinpin8denoviembreelcisne1,R1AD24A,172.24.55.254,2/6,CAMBIADO
Home ADSL Mixto 1 y 2,pinvdmaldon_m,pinpin8denoviembreelcisne1,R1AD24A,172.24.55.254,2/7,CAMBIADO
Home ADSL Mixto 1 y 2,pinwljaramill_m,pinpin8denoviembreelcisne1,R1AD24A,172.24.55.254,2/8,CAMBIADO
Home ADSL Mixto 1 y 2,pinfyloay_m,pinpin8denoviembreelcisne1,R1AD24A,172.24.55.254,2/9,CAMBIADO
Home ADSL Mixto 1 y 2,pinhivallec_m,pinpin8denoviembreelcisne1,R1AD24A,172.24.55.254,2/23,CAMBIADO
Home ADSL Mixto 1 y 2,pinjgayal_m,pinpin8denoviembreelcisne1,R1AD24A,172.24.55.254,2/22,CAMBIADO
Home ADSL Mixto 1 y 2,pinjrocho_m,pinpin8denoviembreelcisne1,R1AD24A,172.24.55.254,2/1,CAMBIADO
Home ADSL Mixto 1 y 2,pinjsocho_m,pinpin8denoviembreelcisne1,R1AD24A,172.24.55.254,2/16,CAMBIADO
Home ADSL Mixto 1 y 2,pinmprome_m,pinpin8denoviembreelcisne1,R1AD24A,172.24.55.254,2/11,CAMBIADO
Home ADSL Mixto 1 y 2,pinmymierl_m,pinpin8denoviembreelcisne1,R1AD24A,172.24.55.254,2/5,CAMBIADO
Home ADSL Mixto 1 y 2,pinahbuel_m,pinpin8denoviembreelcisne1,R1AD24A,172.24.55.254,2/4,CAMBIADO
Home ADSL Mixto 1 y 2,pinratacu_m,pinpin8denoviembreelcisne1,R1AD24A,172.24.55.254,2/24,CAMBIADO
Home ADSL Mixto 1 y 2,pincgquev_m,pinpin8denoviembreelcisne1,R1AD24A,172.24.55.254,2/13,CAMBIADO
Home ADSL Mixto 1 y 2,pincpherr_m,pinpin8denoviembreelcisne1,R1AD24A,172.24.55.254,2/20,CAMBIADO
Home ADSL Mixto 1 y 2,pindepenafi_m,pinpin8denoviembreelcisne1,R1AD24A,172.24.55.254,2/2,CAMBIADO
Home ADSL Mixto 1 y 2,pinmpbarnuevob1,pinpin8denoviembreelcisne1,R1AD24A,172.24.55.254,2/19,CAMBIADO
Home ADSL Mixto 1 y 2,pinlepereirar1,pinpin8denoviembreelcisne1,R1AD24A,172.24.55.254,2/18,CAMBIADO
Home ADSL Mixto 2 y 4,pinmppesa_m,pinpin8denoviembreelcisne1,R1AD24A,172.24.55.254,2/17,CAMBIADO
Home ADSL Mixto 0.512 y 1.54,pinvhcuri_m3,pinpin8denoviembreelcisne1,R1AD24A,172.24.55.254,2/3,CAMBIADO
Home ADSL Mixto 1 y 2,gyejireye_m,gyeconvirgendelsoto1,R1AD24A,172.17.128.254,2/12,CAMBIADO
Home ADSL Mixto 1 y 2,gyeedeo_m,gyeconvirgendelsoto1,R1AD24A,172.17.128.254,2/23,CAMBIADO
Home ADSL Mixto 1 y 2,gyewetoct_m,gyeconvirgendelsoto1,R1AD24A,172.17.128.254,2/13,CAMBIADO
Home ADSL Mixto 1 y 2,gyecwmaci_m,gyeconvirgendelsoto1,R1AD24A,172.17.128.254,2/19,CAMBIADO
Home ADSL Mixto 1 y 2,gyedfrizz_m,gyeconvirgendelsoto1,R1AD24A,172.17.128.254,2/10,CAMBIADO
Home ADSL Mixto 1 y 2,gyelecarr_m,gyeconvirgendelsoto1,R1AD24A,172.17.128.254,2/7,CAMBIADO
Home ADSL Mixto 1 y 2,gyetfmonteroe1,gyeconvirgendelsoto1,R1AD24A,172.17.128.254,2/1,CAMBIADO
Home ADSL Mixto 1 y 2,gyegoavilesp1,gyeconvirgendelsoto1,R1AD24A,172.17.128.254,2/5,CAMBIADO
Home ADSL Mixto 1 y 2,gyeanbustamantec1,gyeconvirgendelsoto1,R1AD24A,172.17.128.254,2/18,CAMBIADO
Home ADSL Mixto 1 y 2,gyegesantanaq1,gyeconvirgendelsoto1,R1AD24A,172.17.128.254,2/2,CAMBIADO
Home ADSL Mixto 1 y 2,gyemfzunigam1,gyeconvirgendelsoto1,R1AD24A,172.17.128.254,2/4,CAMBIADO
Home ADSL Mixto 2 y 4,gyelalunag1,gyeconvirgendelsoto1,R1AD24A,172.17.128.254,2/8,CAMBIADO
Home ADSL Mixto 4 y 8,gyejjgarc_m,gyeconvirgendelsoto1,R1AD24A,172.17.128.254,2/11,CAMBIADO
Home ADSL Mixto 3 y 6,gyelagarc_m,gyeconvirgendelsoto1,R1AD24A,172.17.128.254,2/15,CAMBIADO
Home ADSL Mixto 2 y 4,gyeadmoroch_m,gyeconvirgendelsoto1,R1AD24A,172.17.128.254,2/21,CAMBIADO
Home ADSL Mixto 1 y 2,yageavill_m,yagyagsofiag1,R1AD24A,172.16.109.254,2/23,CAMBIADO
Home ADSL Mixto 1 y 2,yagemcast_m,yagyagsofiag1,R1AD24A,172.16.109.254,2/9,CAMBIADO
Home ADSL Mixto 1 y 2,yagmamurilloc_m,yagyagsofiag1,R1AD24A,172.16.109.254,2/2,CAMBIADO
Home ADSL Mixto 1 y 2,yagnlcorr_m,yagyagsofiag1,R1AD24A,172.16.109.254,2/3,CAMBIADO
Home ADSL Mixto 1 y 2,yagsmmont_m,yagyagsofiag1,R1AD24A,172.16.109.254,2/24,CAMBIADO
Home ADSL Mixto 1 y 2,yagyyvill_m,yagyagsofiag1,R1AD24A,172.16.109.254,2/8,CAMBIADO
Home ADSL Mixto 1 y 2,yagadmora_m,yagyagsofiag1,R1AD24A,172.16.109.254,2/12,CAMBIADO
Home ADSL Mixto 2 y 4,yagpjrizz_m,yagyagsofiag1,R1AD24A,172.16.109.254,2/19,CAMBIADO
Home ADSL Mixto 1 y 2,riolmpadillah1,rioimplasalle2,R1AD24A,172.31.200.37,2/2,CAMBIADO
Home ADSL Mixto 1 y 2,rioavvillaroelo1,rioimplasalle2,R1AD24A,172.31.200.37,2/16,CAMBIADO
Home ADSL Mixto 1 y 2,riocatierrag1,rioimplasalle2,R1AD24A,172.31.200.37,2/22,CAMBIADO
Home ADSL Mixto 1 y 2,riojrcandoc1,rioimplasalle2,R1AD24A,172.31.200.37,2/15,CAMBIADO
Home ADSL Mixto 1 y 2,riowbparcog1,rioimplasalle2,R1AD24A,172.31.200.37,2/13,CAMBIADO
Home ADSL Mixto 1 y 2,riomralmeidas1,rioimplasalle2,R1AD24A,172.31.200.37,2/7,CAMBIADO
Home ADSL Mixto 1 y 2,riosimboram1,rioimplasalle2,R1AD24A,172.31.200.37,2/5,CAMBIADO
Home ADSL Mixto 1 y 2,rioedsangolquiy1,rioimplasalle2,R1AD24A,172.31.200.37,2/21,CAMBIADO
Home ADSL Mixto 1 y 2,riojnmontesdeoca1,rioimplasalle2,R1AD24A,172.31.200.37,2/10,CAMBIADO
Home ADSL Mixto 2 y 4,rioadizurietav1,rioimplasalle2,R1AD24A,172.31.200.37,2/14,CAMBIADO
Home ADSL Mixto 2 y 4,riosctejadam1,rioimplasalle2,R1AD24A,172.31.200.37,2/20,CAMBIADO
Home ADSL Mixto 3 y 6,riokjongtae1,rioimplasalle2,R1AD24A,172.31.200.37,2/4,CAMBIADO
Home ADSL Mixto 1 y 2,duramnara_m,durpanrecreoetapauno1,R1AD24A,172.17.131.253,2/8,CAMBIADO
Home ADSL Mixto 1 y 2,durcvllam_m,durpanrecreoetapauno1,R1AD24A,172.17.131.253,2/4,CAMBIADO
Home ADSL Mixto 1 y 2,durjcgonz_m,durpanrecreoetapauno1,R1AD24A,172.17.131.253,2/23,CAMBIADO
Home ADSL Mixto 1 y 2,durjfpazo_m,durpanrecreoetapauno1,R1AD24A,172.17.131.253,2/14,CAMBIADO
Home ADSL Mixto 1 y 2,durlamedi_m,durpanrecreoetapauno1,R1AD24A,172.17.131.253,2/2,CAMBIADO
Home ADSL Mixto 1 y 2,duroibonec_m,durpanrecreoetapauno1,R1AD24A,172.17.131.253,2/18,CAMBIADO
Home ADSL Mixto 1 y 2,dursemaen_m,durpanrecreoetapauno1,R1AD24A,172.17.131.253,2/7,CAMBIADO
Home ADSL Mixto 1 y 2,durymaval_m,durpanrecreoetapauno1,R1AD24A,172.17.131.253,2/21,CAMBIADO
Home ADSL Mixto 2 y 4,durlagran_m,durpanrecreoetapauno1,R1AD24A,172.17.131.253,2/22,CAMBIADO
Home ADSL Mixto 3 y 6,durdrvasq_m,durpanrecreoetapauno1,R1AD24A,172.17.131.253,2/24,CAMBIADO
Home ADSL Mixto 1 y 2,macmrmoro2_m,macmac2oficina2,R1AD24A,172.20.20.250,2/24,CAMBIADO
Home ADSL Mixto 1 y 2,macnlfeij_m,macmac2oficina2,R1AD24A,172.20.20.250,2/11,CAMBIADO
Home ADSL Mixto 1 y 2,macnphurt_m,macmac2oficina2,R1AD24A,172.20.20.250,2/23,CAMBIADO
Home ADSL Mixto 1 y 2,macrlmend_m,macmac2oficina2,R1AD24A,172.20.20.250,2/10,CAMBIADO
Home ADSL Mixto 1 y 2,macvpache_m,macmac2oficina2,R1AD24A,172.20.20.250,2/3,CAMBIADO
Home ADSL Mixto 1 y 2,macyriban_m,macmac2oficina2,R1AD24A,172.20.20.250,2/14,CAMBIADO
Home ADSL Mixto 1 y 2,macamyanges_m,macmac2oficina2,R1AD24A,172.20.20.250,2/16,CAMBIADO
Home ADSL Mixto 1 y 2,macgpport_m,macmac2oficina2,R1AD24A,172.20.20.250,2/15,CAMBIADO
Home ADSL Mixto 1 y 2,macmaasan_m,macmac2oficina2,R1AD24A,172.20.20.250,2/2,CAMBIADO
Home ADSL Mixto 2 y 4,macmjpera_m,macmac2oficina2,R1AD24A,172.20.20.250,2/18,CAMBIADO
Home ADSL Mixto 3 y 6,macc-scl_m,macmac2oficina2,R1AD24A,172.20.20.250,2/20,CAMBIADO
Home ADSL Mixto 512 y 2048,milpmprie_m4,milmilzonaantigua3,R1AD24A,172.16.21.244,2/14,CAMBIADO
Home ADSL Mixto 512 y 2048,milrgvint_m4,milmilzonaantigua3,R1AD24A,172.16.21.244,2/21,CAMBIADO
Home ADSL Mixto 512 y 2048,milavenriqu_m4,milmilzonaantigua3,R1AD24A,172.16.21.244,2/17,CAMBIADO
Home ADSL Mixto 512 y 2048,mileechever_m4,milmilzonaantigua3,R1AD24A,172.16.21.244,2/5,CAMBIADO
